,CustomerID,Recency,Frequency,MonetaryValue,R,F,M,RFM_Segment_Concat,RFM_Score,OfferId,OfferName,OfferType,Offer Category,OfferContent,Offer Channel,Points_x,ExclusionCategory,BenefitType,Point Type,Program Code,Program Name,ProgramTier,Program Point Type,Product Category,Product Code,Product Name,Season,Month,Week Day,Holiday,Week End,Birth Day,Wedding Anniversary ,Duration,Start Date,End Date,Partner Category,Partner Code,Partner Name,Partner Type,Targetted Nationality,Targetted Preference Group,Targetted Type,Targetted Channel,CustomerGender,CustomerCountry,OfferTransactionDate,TransactionAmount,Points_y,Accrual,Redemption,CustomerTier,OfferTier,CustomerAge,OSD,OED,InvoiceDate
5483,65006,44,13,50100,3,4,4,344,11.0,O0001,Early Access Offer,Accruals ,Promotions,New Product that’s not officially Launched,Loyalty Membership,50,,Points,Loyalty Bonus Status Credits,EAP,Early Access Program,Bronze,TLBS,,P1,Product 1,Summer 2020,April ,,,,,,,2019-06-01,2019-08-31,Air,QF,Qantas Airways,,Europe,Corporates,,Credit Card,U,IN,2019-07-12,550,50,0,1,Gold,Bronze,47,2019-06-01,2019-08-31,2019-07-12
5484,65006,44,13,50100,3,4,4,344,11.0,O0027,Earn 2x with Chase Sapphire Preferred,,Points,Earn 2x Points on All Travel and Dining Purchases [$300],Social Media,50,,Points,,FFP,Frequent Flyer Program,Bronze,,,BCLA,Barista Coffee,Winter 22,Jan,,,Weekend Offers,,,,2019-01-01,2019-05-31,,BCLA,Barista Coffee,Eat,US,Individuals,,Social Media,U,IN,2019-05-05,600,50,1,0,Gold,Bronze,47,2019-01-01,2019-05-31,2019-05-05
5485,65006,44,13,50100,3,4,4,344,11.0,O0039,Earn miles with every stay,,Points,"Book hotels and earn up to 10,000 miles per night on select properties.",Web,200,,Points,,FFP,Frequent Flyer Program,Bronze,,,MM,Marriot,,,,,,,,,2019-07-01,2019-10-31,,MM,Marriot,Hotel,US,Individuals,,Web,U,IN,2019-10-19,3200,200,0,1,Gold,Bronze,47,2019-07-01,2019-10-31,2019-10-19
5486,65006,44,13,50100,3,4,4,344,11.0,O0015,30$ off 280 points,Redemption,Discounts,Redeem points for discounts,Web,100,,Discounts,,FFP,Frequent Flyer Program,Gold,,,,Redeem offers,,,,,,,,,2019-07-01,2019-08-31,Non Air,WLFF,WeLoveFunFit,E-commerce,US,New Subscribers  - Individuals,,web,U,IN,2019-07-02,1300,100,1,0,Gold,Gold,47,2019-07-01,2019-08-31,2019-07-02
5487,65006,44,13,50100,3,4,4,344,11.0,O0062,30$ off 2800 points,,Discounts,Redeem points for discounts,Web,250,,Discounts,,FFP,Frequent Flyer Program,Gold,,,,,,,,,,,,,2019-06-01,2019-08-31,Non Air,WLFF,WeLoveFunFit,E-commerce,US,New Subscribers  - Individuals,,web,U,IN,2019-07-11,4000,250,1,0,Gold,Gold,47,2019-06-01,2019-08-31,2019-07-11
5488,65006,44,13,50100,3,4,4,344,11.0,O0008,Member Only - Independence Day,Accruals ,Promotions,Redeem new products listed exclusively for members - Independence day sale,Mobile,300,,Points,,FFP,Frequent Flyer Program,Gold,,,,Member Only Offers,,,,,,,,,2019-06-01,2019-08-31,Air,,,,,,,,U,IN,2019-07-22,3300,300,1,0,Gold,Gold,47,2019-06-01,2019-08-31,2019-07-22
5489,65006,44,13,50100,3,4,4,344,11.0,O0009,Member Only - Fun 50,Accruals ,Promotions,Redeem new products listed exclusively for members,Mobile,300,,Points,,FFP,Frequent Flyer Program,Gold,,,,Member Only Offers,,,,,,,,,2019-06-01,2019-08-31,Air,,,,,,,web,U,IN,2019-06-01,3900,300,1,0,Gold,Gold,47,2019-06-01,2019-08-31,2019-06-01
5490,65006,44,13,50100,3,4,4,344,11.0,O0021,Walmart 25,,Discounts,25% Discount on spending 100 USD,Web,100,,Discounts,,FFP,Frequent Flyer Program,Gold,,,,walmart discounts,,,,,,,,,2019-07-01,2019-12-31,Non Air,TC,Walmart Corp,Retail,US,Individuals,,web,U,IN,2019-07-31,1700,100,1,0,Gold,Gold,47,2019-07-01,2019-12-31,2019-07-31
5491,65006,44,13,50100,3,4,4,344,11.0,O0024,Redeem your Starbucks Reward,Redemption,Redeem,Gain/Acrue 300 points and redeem your Starbucks Reward,Mobile,300,,Cash,,FFP,Frequent Flyer Program,Gold,,,,Starbucks offers,,,,,,Birthday Offers,,,2019-12-01,2020-01-31,Non Air,SB,Starbucks,Eat,US,Individuals,,web,U,IN,2019-12-19,5700,300,1,0,Gold,Gold,47,2019-12-01,2020-01-31,2019-12-19
5492,65006,44,13,50100,3,4,4,344,11.0,O0068,Summer Walmart 25,,Discounts,25% Discount on spending 100 USD,Web,250,,Discounts,,FFP,Frequent Flyer Program,Gold,,,,,Summer ,May,,Summer,,,,,2019-01-01,2019-03-31,Non Air,TC,Walmart Corp,Retail,US,Individuals,,web,U,IN,2019-01-21,2750,250,0,1,Gold,Gold,47,2019-01-01,2019-03-31,2019-01-21
5493,65006,44,13,50100,3,4,4,344,11.0,O0071,Starbucks 33,Redemption,Redeem,Gain/Acrue 3300 points and redeem your Starbucks Reward,Mobile,300,,Cash,,FFP,Frequent Flyer Program,Gold,,,,,,,,,,Birthday Offers,,,2019-01-01,2019-03-31,Non Air,SB,Starbucks,,US,Individuals,,web,U,IN,2019-01-31,5100,300,1,0,Gold,Gold,47,2019-01-01,2019-03-31,2019-01-31
5494,65006,44,13,50100,3,4,4,344,11.0,O0079,Earn 50k Bonus miles with ABC,,Points,"Earn 25,000 bonus miles on a future vacation to Jamaica.",Web,300,,Points,,FFP,Frequent Flyer Program,Gold,,,,,Holiday,,,Vacation,,,,,2019-01-01,2019-03-31,Air,AA,ABC Card,Credit Card,US,Individuals,,,U,IN,2019-03-26,6000,300,0,1,Gold,Gold,47,2019-01-01,2019-03-31,2019-03-26
5495,65006,44,13,50100,3,4,4,344,11.0,O0049,"4,000 Bonus Points  with AMEx Saphire Card",,Promotions,"60,000 Bonus Points [Highest EVER Bonus]  with Chase Saphire Card",Web,4000,,Discounts,Promotional Status Credits,PSC,Points Related Promotions,Saphire,,,CCP-S,Credit Card Offer,Summer 2020,May,,,,,,,2019-06-01,2019-08-31,Non Air,CH,Chase ,Credit Card,US,Individuals,,Credit Card,U,IN,2019-08-28,12000,4000,1,0,Gold,Saphire,47,2019-06-01,2019-08-31,2019-08-28
5496,65007,1,11,31800,4,4,2,442,10.0,O0048,Early Bird  Offer,,Promotions,New Product that’s not officially Launched,Loyalty Membership,50,not for <18 years of age,Points,Loyalty Bonus Status Credits,EAP,Early Access Program,Bronze,TLBS,,P1,Product 1,Summer 2020,April ,,,,,,,2019-01-01,2019-03-31,Air,QF,Qantas Airways,,Europe,Corporates,,Credit Card,U,IN,2019-03-24,750,50,1,0,Gold,Bronze,46,2019-01-01,2019-03-31,2019-03-24
5497,65007,1,11,31800,4,4,2,442,10.0,O0016,Target 10,,Discounts,10% Discount on your next Target Store Visit,Web,100,,Discounts,,FFP,Frequent Flyer Program,Bronze,,,,Target Discounts,,,,,,,,,2019-07-01,2019-08-31,,TC,Target Corp,Retail,,,,,U,IN,2019-07-27,1800,100,1,0,Gold,Bronze,46,2019-07-01,2019-08-31,2019-07-27
5498,65007,1,11,31800,4,4,2,442,10.0,O0028,Earn 2x with Chase Sapphire Preferred,,Points,Earn 2x Points on All Travel and Dining Purchases [$300],Social Media,50,,Points,,FFP,Frequent Flyer Program,Bronze,,,EXP,Expedia,Winter 23,Feb,,,Weekend Offers,,,,2019-01-01,2019-05-31,Non Air,EXP,Expedia,Booking ,US,Individuals,,Social Media,U,IN,2019-04-21,750,50,1,0,Gold,Bronze,46,2019-01-01,2019-05-31,2019-04-21
5499,65007,1,11,31800,4,4,2,442,10.0,O0040, à la carte - Food & Bev,,Discounts,Get 10% off on F&B,Web,200,,Discounts,,,Frequent Flyer Program,Bronze,,,FB,Ancillary-Food & Bev ,,,,,,Birthday,Anniversary,,2019-07-01,2019-10-31,Air,AA,American Airways,Air,US,Individuals,,Web,U,IN,2019-08-19,2800,200,1,0,Gold,Bronze,46,2019-07-01,2019-10-31,2019-08-19
5500,65007,1,11,31800,4,4,2,442,10.0,O0078,Earn 2x miles with ABC,,Points,Earn more miles on your purchase when you use your eligible ABC  credit card.,Web,50,,Points,,FFP,Frequent Flyer Program,Bronze,,,,,Holiday,,,Vacation,,,,,2019-01-01,2019-03-31,Air,AA,ABC Card,Credit Card,US,Individuals,,,U,IN,2019-03-08,650,50,1,0,Gold,Bronze,46,2019-01-01,2019-03-31,2019-03-08
5501,65007,1,11,31800,4,4,2,442,10.0,O0015,30$ off 280 points,Redemption,Discounts,Redeem points for discounts,Web,100,,Discounts,,FFP,Frequent Flyer Program,Gold,,,,Redeem offers,,,,,,,,,2019-07-01,2019-08-31,Non Air,WLFF,WeLoveFunFit,E-commerce,US,New Subscribers  - Individuals,,web,U,IN,2019-08-26,1900,100,1,0,Gold,Gold,46,2019-07-01,2019-08-31,2019-08-26
5502,65007,1,11,31800,4,4,2,442,10.0,O0103,SeniorFirst Winter 20,,Discounts,Guests' age 65 and older are eligible for  20% discount for select Hotel rooms.,Mobile,300,Not for below 55 years,Discounts,Senior Citizens Offers,SCO,Frequent Flyer Program,Gold,,,SCO,Senior Citizens Discounts,Winter,,,,,Birthday,,,2019-12-01,2020-01-31,Non Air,MM,Marriot,Hotel,US,Senior Citizens,,Web,U,IN,2020-01-15,3600,300,0,1,Gold,Gold,46,2019-12-01,2020-01-31,2020-01-15
5503,65007,1,11,31800,4,4,2,442,10.0,O0024,Redeem your Starbucks Reward,Redemption,Redeem,Gain/Acrue 300 points and redeem your Starbucks Reward,Mobile,300,,Cash,,FFP,Frequent Flyer Program,Gold,,,,Starbucks offers,,,,,,Birthday Offers,,,2019-12-01,2020-01-31,Non Air,SB,Starbucks,Eat,US,Individuals,,web,U,IN,2020-01-31,5100,300,1,0,Gold,Gold,46,2019-12-01,2020-01-31,2020-01-31
5504,65007,1,11,31800,4,4,2,442,10.0,O0051,"35,000  Rewards points with AMEx Gold Card",,Promotions,"Earn 35,000 Membership Rewards points with Chase Gold Card",Web,250,,Discounts,Promotional Status Credits,PSC,Points Related Promotions,Gold,,,CCP-G,Credit Card Offer,Summer 2022,May,,,,,,,2019-06-01,2019-08-31,Non Air,CH,Chase ,Credit Card,US,Individuals,,Credit Card,U,IN,2019-08-03,3750,250,1,0,Gold,Gold,46,2019-06-01,2019-08-31,2019-08-03
5505,65007,1,11,31800,4,4,2,442,10.0,O0068,Summer Walmart 25,,Discounts,25% Discount on spending 100 USD,Web,250,,Discounts,,FFP,Frequent Flyer Program,Gold,,,,,Summer ,May,,Summer,,,,,2019-01-01,2019-03-31,Non Air,TC,Walmart Corp,Retail,US,Individuals,,web,U,IN,2019-03-24,5000,250,1,0,Gold,Gold,46,2019-01-01,2019-03-31,2019-03-24
5506,65007,1,11,31800,4,4,2,442,10.0,O0079,Earn 50k Bonus miles with ABC,,Points,"Earn 25,000 bonus miles on a future vacation to Jamaica.",Web,300,,Points,,FFP,Frequent Flyer Program,Gold,,,,,Holiday,,,Vacation,,,,,2019-01-01,2019-03-31,Air,AA,ABC Card,Credit Card,US,Individuals,,,U,IN,2019-01-31,5700,300,1,0,Gold,Gold,46,2019-01-01,2019-03-31,2019-01-31
5507,65008,59,12,39650,2,4,3,243,9.0,O0012,Friend-50,,Coupons,Refer a friend earn 50 points,Web,50,,Cash,New Subscribers Offers,FFP,Frequent Flyer Program,Bronze,,,,Redeem offers,,,,,,,,,2019-07-01,2019-10-31,Non Air,WLFF,WeLoveFunFit,E-commerce,US,New Subscribers  - Individuals,,web,M,IN,2019-09-07,900,50,1,0,Gold,Bronze,30,2019-07-01,2019-10-31,2019-09-07
5508,65008,59,12,39650,2,4,3,243,9.0,O0061,35% Off 1000 Points,,Discounts,Redeem points for discounts,Web,100,,Discounts,New Subscribers Offers,FFP,Frequent Flyer Program,Bronze,,,,,,,,,,,,,2019-01-01,2019-03-31,Non Air,WLFF,WeLoveFunFit,E-commerce,US,New Subscribers  - Individuals,,web,M,IN,2019-01-30,1800,100,1,0,Gold,Bronze,30,2019-01-01,2019-03-31,2019-01-30
5509,65008,59,12,39650,2,4,3,243,9.0,O0016,Target 10,,Discounts,10% Discount on your next Target Store Visit,Web,100,,Discounts,,FFP,Frequent Flyer Program,Bronze,,,,Target Discounts,,,,,,,,,2019-07-01,2019-08-31,,TC,Target Corp,Retail,,,,,M,IN,2019-07-12,1100,100,1,0,Gold,Bronze,30,2019-07-01,2019-08-31,2019-07-12
5510,65008,59,12,39650,2,4,3,243,9.0,O0020,Walmart 15,,Discounts,15% Discount on your next Walmart Store Visit,Web,100,,Discounts,,FFP,Frequent Flyer Program,Bronze,,,,walmart discounts,,,,,,,,,2019-07-01,2019-12-31,,TC,Walmart Corp,Retail,,,,,M,IN,2019-09-28,1100,100,1,0,Gold,Bronze,30,2019-07-01,2019-12-31,2019-09-28
5511,65008,59,12,39650,2,4,3,243,9.0,O0031,Earn miles with ABC,,Points,Earn more miles on your purchase when you use your eligible ABC  credit card.,Web,100,,Points,,FFP,Frequent Flyer Program,Bronze,,,,,Holiday,,,Vacation,,,,,2019-07-01,2019-10-31,Air,AA,ABC Card,Credit Card,US,Individuals,,,M,IN,2019-08-14,1300,100,1,0,Gold,Bronze,30,2019-07-01,2019-10-31,2019-08-14
5512,65008,59,12,39650,2,4,3,243,9.0,O0103,SeniorFirst Winter 20,,Discounts,Guests' age 65 and older are eligible for  20% discount for select Hotel rooms.,Mobile,300,Not for below 55 years,Discounts,Senior Citizens Offers,SCO,Frequent Flyer Program,Gold,,,SCO,Senior Citizens Discounts,Winter,,,,,Birthday,,,2019-12-01,2020-01-31,Non Air,MM,Marriot,Hotel,US,Senior Citizens,,Web,M,IN,2019-12-04,3600,300,1,0,Gold,Gold,30,2019-12-01,2020-01-31,2019-12-04
5513,65008,59,12,39650,2,4,3,243,9.0,O0005,Member Only - Early Birds 50,Accruals ,Promotions,Redeem new products listed exclusively for members- First 50,Mobile,100,,Points,Promotional Status Credits,PSC,Points Related Promotions,Gold,,,,Member Only Offers,Fall 2020,Dec,,New Year,,,,,2019-06-01,2019-08-31,Air,Luftansa,Luftansa,Airlines,US,Corporates,,Mobile,M,IN,2019-08-25,1000,100,1,0,Gold,Gold,30,2019-06-01,2019-08-31,2019-08-25
5514,65008,59,12,39650,2,4,3,243,9.0,O0008,Member Only - Independence Day,Accruals ,Promotions,Redeem new products listed exclusively for members - Independence day sale,Mobile,300,,Points,,FFP,Frequent Flyer Program,Gold,,,,Member Only Offers,,,,,,,,,2019-06-01,2019-08-31,Air,,,,,,,,M,IN,2019-06-10,5400,300,1,0,Gold,Gold,30,2019-06-01,2019-08-31,2019-06-10
5515,65008,59,12,39650,2,4,3,243,9.0,O0018,Target 25,,Discounts,25% Discount on spending 100 USD,Web,250,,Discounts,,FFP,Frequent Flyer Program,Gold,,,,Target Discounts,,,,,,,,,2019-07-01,2019-08-31,Non Air,TC,Target Corp,Retail,US,Individuals,,web,M,IN,2019-08-29,3750,250,0,1,Gold,Gold,30,2019-07-01,2019-08-31,2019-08-29
5516,65008,59,12,39650,2,4,3,243,9.0,O0021,Walmart 25,,Discounts,25% Discount on spending 100 USD,Web,100,,Discounts,,FFP,Frequent Flyer Program,Gold,,,,walmart discounts,,,,,,,,,2019-07-01,2019-12-31,Non Air,TC,Walmart Corp,Retail,US,Individuals,,web,M,IN,2019-08-08,1300,100,1,0,Gold,Gold,30,2019-07-01,2019-12-31,2019-08-08
5517,65008,59,12,39650,2,4,3,243,9.0,O0036,Celebrate Summer Sale 30,,Discounts,Save $30/night to all destinations,Social Media,400,,Discounts,,FFP,Frequent Flyer Program,Gold,,,AA,American,Holiday,,,Summer,,,,,2019-06-01,2019-08-31,Air,AM,Americal Airways,Air,US,Individuals,,,M,IN,2019-08-17,6400,400,1,0,Gold,Gold,30,2019-06-01,2019-08-31,2019-08-17
5518,65008,59,12,39650,2,4,3,243,9.0,O0049,"4,000 Bonus Points  with AMEx Saphire Card",,Promotions,"60,000 Bonus Points [Highest EVER Bonus]  with Chase Saphire Card",Web,4000,,Discounts,Promotional Status Credits,PSC,Points Related Promotions,Saphire,,,CCP-S,Credit Card Offer,Summer 2020,May,,,,,,,2019-06-01,2019-08-31,Non Air,CH,Chase ,Credit Card,US,Individuals,,Credit Card,M,IN,2019-07-21,12000,4000,0,1,Gold,Saphire,30,2019-06-01,2019-08-31,2019-07-21
5519,65012,49,5,24100,2,1,2,212,5.0,O0026,Earn 2x with Chase Sapphire Preferred,,Points,Earn 2x Points on All Travel and Dining Purchases [$300],Social Media,100,,Points,,FFP,Frequent Flyer Program,Bronze,,,UU,Uber,Winter 21,Feb,,,Weekend Offers,,,,2019-01-01,2019-05-31,,UU,Uber,Cab,US,Individuals,,Social Media,U,IN,2019-04-10,1400,100,1,0,Saphire,Bronze,30,2019-01-01,2019-05-31,2019-04-10
5520,65012,49,5,24100,2,1,2,212,5.0,O0029,JULY 4 15,,Discounts,Upto 15% off on Flight Fees,Web,100,,Discounts,,FFP,Frequent Flyer Program,Bronze,,,,,Holiday,July,1.0,Independence Day,,,,,2019-07-01,2019-07-31,Air,LF,Luftanza,Air,US,Individuals,,web,U,IN,2019-07-02,1100,100,1,0,Saphire,Bronze,30,2019-07-01,2019-07-31,2019-07-02
5521,65012,49,5,24100,2,1,2,212,5.0,O0104,SeniorLadies Winter30,,Discounts,Guests' age 65 and older are eligible for  30% discount for select Hotel rooms.,Mobile,300,Not for below 55 years,Discounts,Senior Citizens Offers,SCO,Frequent Flyer Program,Gold,,,SCO,Senior Citizens Discounts,Winter,,,,,Birthday,,,2019-12-01,2020-01-31,Non Air,MM,Marriot,Hotel,US,Senior Citizens,,Web,U,IN,2019-12-08,4500,300,1,0,Saphire,Gold,30,2019-12-01,2020-01-31,2019-12-08
5522,65012,49,5,24100,2,1,2,212,5.0,O0024,Redeem your Starbucks Reward,Redemption,Redeem,Gain/Acrue 300 points and redeem your Starbucks Reward,Mobile,300,,Cash,,FFP,Frequent Flyer Program,Gold,,,,Starbucks offers,,,,,,Birthday Offers,,,2019-12-01,2020-01-31,Non Air,SB,Starbucks,Eat,US,Individuals,,web,U,IN,2019-12-14,5100,300,1,0,Saphire,Gold,30,2019-12-01,2020-01-31,2019-12-14
5523,65012,49,5,24100,2,1,2,212,5.0,O0033,Earn 30K Bonus miles,,Points,"Earn 30,000 bonus miles when you book a vacation to Costa Rica.",Web,3000,,Points,,FFP,Frequent Flyer Program,Platinum,,,,,Holiday,,,Vacation,,,,,2019-06-01,2019-08-31,Air,AA,ABC Card,Credit Card,US,Individuals,,,U,IN,2019-07-29,12000,3000,1,0,Saphire,Platinum,30,2019-06-01,2019-08-31,2019-07-29
5524,65013,58,8,35200,2,2,2,222,6.0,O0020,Walmart 15,,Discounts,15% Discount on your next Walmart Store Visit,Web,100,,Discounts,,FFP,Frequent Flyer Program,Bronze,,,,walmart discounts,,,,,,,,,2019-07-01,2019-12-31,,TC,Walmart Corp,Retail,,,,,M,IN,2019-11-01,1000,100,1,0,Saphire,Bronze,37,2019-07-01,2019-12-31,2019-11-01
5525,65013,58,8,35200,2,2,2,222,6.0,O0028,Earn 2x with Chase Sapphire Preferred,,Points,Earn 2x Points on All Travel and Dining Purchases [$300],Social Media,50,,Points,,FFP,Frequent Flyer Program,Bronze,,,EXP,Expedia,Winter 23,Feb,,,Weekend Offers,,,,2019-01-01,2019-05-31,Non Air,EXP,Expedia,Booking ,US,Individuals,,Social Media,M,IN,2019-05-27,700,50,1,0,Saphire,Bronze,37,2019-01-01,2019-05-31,2019-05-27
5526,65013,58,8,35200,2,2,2,222,6.0,O0053,Member Only - Fun 50 Gold,,Promotions,Redeem new products listed exclusively for Gold members,Mobile,250,,Discounts,Promotional Status Credits,PSC,Points Related Promotions,Gold,,,MM-O2,Member Only Offers,Fall 2020,Dec,,,,,,,2019-06-01,2019-08-31,Non Air,LH,Luftansa,Airlines,US,Individuals,,,M,IN,2019-06-01,4000,250,1,0,Saphire,Gold,37,2019-06-01,2019-08-31,2019-06-01
5527,65013,58,8,35200,2,2,2,222,6.0,O0104,SeniorLadies Winter30,,Discounts,Guests' age 65 and older are eligible for  30% discount for select Hotel rooms.,Mobile,300,Not for below 55 years,Discounts,Senior Citizens Offers,SCO,Frequent Flyer Program,Gold,,,SCO,Senior Citizens Discounts,Winter,,,,,Birthday,,,2019-12-01,2020-01-31,Non Air,MM,Marriot,Hotel,US,Senior Citizens,,Web,M,IN,2019-12-05,5700,300,1,0,Saphire,Gold,37,2019-12-01,2020-01-31,2019-12-05
5528,65013,58,8,35200,2,2,2,222,6.0,O0008,Member Only - Independence Day,Accruals ,Promotions,Redeem new products listed exclusively for members - Independence day sale,Mobile,300,,Points,,FFP,Frequent Flyer Program,Gold,,,,Member Only Offers,,,,,,,,,2019-06-01,2019-08-31,Air,,,,,,,,M,IN,2019-08-21,4800,300,1,0,Saphire,Gold,37,2019-06-01,2019-08-31,2019-08-21
5529,65013,58,8,35200,2,2,2,222,6.0,O0018,Target 25,,Discounts,25% Discount on spending 100 USD,Web,250,,Discounts,,FFP,Frequent Flyer Program,Gold,,,,Target Discounts,,,,,,,,,2019-07-01,2019-08-31,Non Air,TC,Target Corp,Retail,US,Individuals,,web,M,IN,2019-08-12,4500,250,1,0,Saphire,Gold,37,2019-07-01,2019-08-31,2019-08-12
5530,65013,58,8,35200,2,2,2,222,6.0,O0033,Earn 30K Bonus miles,,Points,"Earn 30,000 bonus miles when you book a vacation to Costa Rica.",Web,3000,,Points,,FFP,Frequent Flyer Program,Platinum,,,,,Holiday,,,Vacation,,,,,2019-06-01,2019-08-31,Air,AA,ABC Card,Credit Card,US,Individuals,,,M,IN,2019-06-28,6000,3000,0,1,Saphire,Platinum,37,2019-06-01,2019-08-31,2019-06-28
5531,65013,58,8,35200,2,2,2,222,6.0,O0037,Celebrate Summer Sale 40,,Discounts,Save $40/night to all destinations,Social Media,500,,Discounts,,FFP,Frequent Flyer Program,Platinum,,,AA,American,Holiday,,,Summer,,,,,2019-06-01,2019-08-31,Air,AM,Americal Airways,Air,US,Individuals,,,M,IN,2019-06-19,8500,500,1,0,Saphire,Platinum,37,2019-06-01,2019-08-31,2019-06-19
5532,65101,2,5,15000,4,1,1,411,6.0,O0020,Walmart 15,,Discounts,15% Discount on your next Walmart Store Visit,Web,100,,Discounts,,FFP,Frequent Flyer Program,Bronze,,,,walmart discounts,,,,,,,,,2019-07-01,2019-12-31,,TC,Walmart Corp,Retail,,,,,F,IN,2019-08-11,1600,100,1,0,Gold,Bronze,37,2019-07-01,2019-12-31,2019-08-11
5533,65101,2,5,15000,4,1,1,411,6.0,O0029,JULY 4 15,,Discounts,Upto 15% off on Flight Fees,Web,100,,Discounts,,FFP,Frequent Flyer Program,Bronze,,,,,Holiday,July,1.0,Independence Day,,,,,2019-07-01,2019-07-31,Air,LF,Luftanza,Air,US,Individuals,,web,F,IN,2019-07-27,1900,100,1,0,Gold,Bronze,37,2019-07-01,2019-07-31,2019-07-27
5534,65101,2,5,15000,4,1,1,411,6.0,O0104,SeniorLadies Winter30,,Discounts,Guests' age 65 and older are eligible for  30% discount for select Hotel rooms.,Mobile,300,Not for below 55 years,Discounts,Senior Citizens Offers,SCO,Frequent Flyer Program,Gold,,,SCO,Senior Citizens Discounts,Winter,,,,,Birthday,,,2019-12-01,2020-01-31,Non Air,MM,Marriot,Hotel,US,Senior Citizens,,Web,F,IN,2020-01-15,4500,300,1,0,Gold,Gold,37,2019-12-01,2020-01-31,2020-01-15
5535,65101,2,5,15000,4,1,1,411,6.0,O0105,SeniorGoRelax Winter30,,Discounts,Guests' age 65 and older are eligible for  30% discount for select Hotel rooms and Cabs,Mobile,300,Not for below 55 years,Discounts,Senior Citizens Offers,SCO,Frequent Flyer Program,Gold,,,SCO,Senior Citizens Discounts,Winter,,,,,Birthday,,,2019-12-01,2020-01-31,Non Air,MM,Marriot,Hotel,US,Senior Citizens,,Web,F,IN,2020-01-30,3000,300,1,0,Gold,Gold,37,2019-12-01,2020-01-31,2020-01-30
5536,65101,2,5,15000,4,1,1,411,6.0,O0007,Member Only - Thanks Giving 20,Accruals ,Promotions,Redeem new products listed exclusively for members - Thanks Giving sale 2020,Mobile,200,,Points,,FFP,Frequent Flyer Program,Gold,,,,Member Only Offers,,,,,,,,,2019-06-01,2019-08-31,Air,,,,,,,,F,IN,2019-08-07,4000,200,1,0,Gold,Gold,37,2019-06-01,2019-08-31,2019-08-07
5537,65266,97,12,101950,2,4,5,245,11.0,O0020,Walmart 15,,Discounts,15% Discount on your next Walmart Store Visit,Web,100,,Discounts,,FFP,Frequent Flyer Program,Bronze,,,,walmart discounts,,,,,,,,,2019-07-01,2019-12-31,,TC,Walmart Corp,Retail,,,,,M,,2019-08-29,1000,100,1,0,Platinum,Bronze,15,2019-07-01,2019-12-31,2019-08-29
5538,65266,97,12,101950,2,4,5,245,11.0,O0027,Earn 2x with Chase Sapphire Preferred,,Points,Earn 2x Points on All Travel and Dining Purchases [$300],Social Media,50,,Points,,FFP,Frequent Flyer Program,Bronze,,,BCLA,Barista Coffee,Winter 22,Jan,,,Weekend Offers,,,,2019-01-01,2019-05-31,,BCLA,Barista Coffee,Eat,US,Individuals,,Social Media,M,,2019-02-21,700,50,1,0,Platinum,Bronze,15,2019-01-01,2019-05-31,2019-02-21
5539,65266,97,12,101950,2,4,5,245,11.0,O0031,Earn miles with ABC,,Points,Earn more miles on your purchase when you use your eligible ABC  credit card.,Web,100,,Points,,FFP,Frequent Flyer Program,Bronze,,,,,Holiday,,,Vacation,,,,,2019-07-01,2019-10-31,Air,AA,ABC Card,Credit Card,US,Individuals,,,M,,2019-10-19,1100,100,1,0,Platinum,Bronze,15,2019-07-01,2019-10-31,2019-10-19
5540,65266,97,12,101950,2,4,5,245,11.0,O0041, à la carte - Food & Bev- Wine,,Discounts,Get 10% off on F&B-Wine,Web,100,not for <18 years of age,Discounts,,,Frequent Flyer Program,Bronze,,,FBW,wine,,,,,,Birthday,Anniversary,,2019-01-01,2019-03-31,Air,AA,American Airways,Air,US,Individuals,,Web,M,,2019-01-13,2000,100,1,0,Platinum,Bronze,15,2019-01-01,2019-03-31,2019-01-13
