"id","customer_id","offer_id","offer_transaction_date","transaction_amount","points","accrual","redemption","customer_tier","offer_tier","target_customer_age_segment","offer_target_age","osd","oed"
16961,"58916","O0016","7/2/2019",1900,100,1,0,"S","Bronze","36-45","All","7/1/2019","8/31/2019"
16962,"63308","O0007","8/7/2019",3400,200,0,1,"G","Gold","36-45","All","6/1/2019","8/31/2019"
16963,"63404","O0007","8/8/2019",3400,200,1,0,"B","Gold","46-55","All","6/1/2019","8/31/2019"
16964,"58916","O0104","1/30/2020",3600,300,1,0,"S","Gold","36-45","Above 65","12/1/2019","1/31/2020"
16965,"58916","O0024","1/30/2020",3000,300,0,1,"S","Gold","36-45","All","12/1/2019","1/31/2020"
16966,"58924","O0066","1/19/2019",1300,100,1,0,"S","Bronze","18-25","All","1/1/2019","3/31/2019"
16967,"58924","O0057","3/30/2019",1000,50,1,0,"S","Bronze","18-25","20-30","1/1/2019","3/31/2019"
16968,"58924","O0023","2/18/2019",6000,300,0,1,"S","Gold","18-25","All","1/1/2019","3/31/2019"
16969,"58924","O0078","2/1/2019",850,50,1,0,"S","Bronze","18-25","All","1/1/2019","3/31/2019"
16970,"58924","O0058","2/16/2019",1000,50,1,1,"S","Bronze","18-25","20-30","1/1/2019","3/31/2019"
16971,"58924","O0060","2/9/2019",800,50,0,1,"S","Bronze","18-25","20-30","1/1/2019","3/31/2019"
16972,"58924","O0013","7/17/2019",1300,100,0,1,"S","Bronze","18-25","20-30","4/1/2019","7/31/2019"
16973,"63630","O0007","6/25/2019",3000,200,1,0,"G","Gold","46-55","All","6/1/2019","8/31/2019"
16974,"63725","O0007","7/8/2019",4000,200,1,0,"S","Gold","36-45","All","6/1/2019","8/31/2019"
16975,"63874","O0007","8/29/2019",3200,200,1,0,"S","Gold","26-35","All","6/1/2019","8/31/2019"
16976,"58924","O0039","8/5/2019",3000,200,1,0,"S","Bronze","18-25","All","7/1/2019","10/31/2019"
16977,"63939","O0007","7/6/2019",2400,200,1,0,"S","Gold","36-45","All","6/1/2019","8/31/2019"
16978,"58924","O0022","10/23/2019",4500,300,0,1,"S","Gold","18-25","All","7/1/2019","12/31/2019"
16979,"58946","O0032","3/11/2019",12500,2500,1,0,"S","Platinum","36-45","All","1/1/2019","3/31/2019"
16980,"58946","O0027","5/22/2019",750,50,1,0,"S","Bronze","36-45","All","1/1/2019","5/31/2019"
16981,"64019","O0007","8/29/2019",2800,200,1,0,"S","Gold","26-35","All","6/1/2019","8/31/2019"
16982,"58946","O0030","8/2/2019",2800,200,1,0,"S","Bronze","36-45","All","7/1/2019","10/31/2019"
16983,"58946","O0017","7/22/2019",2400,150,1,0,"S","Bronze","36-45","All","7/1/2019","8/31/2019"
16984,"64022","O0007","8/3/2019",3000,200,1,0,"B","Gold","56-70","All","6/1/2019","8/31/2019"
16985,"64193","O0007","7/27/2019",3600,200,1,0,"G","Gold","26-35","All","6/1/2019","8/31/2019"
16986,"64195","O0007","8/11/2019",3000,200,1,0,"S","Gold","26-35","All","6/1/2019","8/31/2019"
16987,"59001","O0016","8/2/2019",1200,100,1,0,"S","Bronze","36-45","All","7/1/2019","8/31/2019"
16988,"59001","O0035","8/8/2019",1500,100,1,0,"S","Bronze","36-45","All","7/1/2019","10/31/2019"
16989,"59001","O0021","9/24/2019",1100,100,1,0,"S","Gold","36-45","All","7/1/2019","12/31/2019"
16990,"59001","O0104","1/24/2020",5400,300,1,1,"S","Gold","36-45","Above 65","12/1/2019","1/31/2020"
16991,"59006","O0032","2/24/2019",12500,2500,1,0,"S","Platinum","26-35","All","1/1/2019","3/31/2019"
16992,"59006","O0059","1/21/2019",800,50,1,0,"S","Bronze","26-35","20-30","1/1/2019","3/31/2019"
16993,"59006","O0079","2/13/2019",5100,300,1,0,"S","Gold","26-35","All","1/1/2019","3/31/2019"
16994,"59006","O0065","3/29/2019",4500,250,1,0,"S","Gold","26-35","All","1/1/2019","3/31/2019"
16995,"59006","O0032","1/22/2019",10000,2500,1,0,"S","Platinum","26-35","All","1/1/2019","3/31/2019"
16996,"64417","O0007","7/30/2019",3800,200,1,0,"G","Gold","36-45","All","6/1/2019","8/31/2019"
16997,"59006","O0029","7/7/2019",1700,100,1,0,"S","Bronze","26-35","All","7/1/2019","7/31/2019"
16998,"59006","O0021","9/1/2019",1800,100,1,0,"S","Gold","26-35","All","7/1/2019","12/31/2019"
16999,"59006","O0024","1/19/2020",5100,300,0,1,"S","Gold","26-35","All","12/1/2019","1/31/2020"
17000,"59015","O0050","3/18/2019",30000,6000,1,0,"S","Platinum","26-35","All","1/1/2019","3/31/2019"
17001,"59015","O0048","2/9/2019",550,50,1,0,"S","Bronze","26-35","40-65","1/1/2019","3/31/2019"
17002,"59015","O0026","4/16/2019",1300,100,1,0,"S","Bronze","26-35","All","1/1/2019","5/31/2019"
17003,"64423","O0007","6/23/2019",2400,200,1,0,"S","Gold","26-35","All","6/1/2019","8/31/2019"
17004,"59015","O0018","8/3/2019",4750,250,1,0,"S","Gold","26-35","All","7/1/2019","8/31/2019"
17005,"59015","O0031","9/2/2019",1500,100,1,0,"S","Bronze","26-35","All","7/1/2019","10/31/2019"
17006,"59103","O0027","5/12/2019",650,50,1,0,"S","Bronze","46-55","All","1/1/2019","5/31/2019"
17007,"59103","O0021","11/17/2019",1200,100,1,0,"S","Gold","46-55","All","7/1/2019","12/31/2019"
17008,"64424","O0007","7/12/2019",3400,200,1,0,"S","Gold","18-25","All","6/1/2019","8/31/2019"
17009,"59103","O0039","8/15/2019",3800,200,1,0,"S","Bronze","46-55","All","7/1/2019","10/31/2019"
17010,"64540","O0007","8/22/2019",2000,200,1,0,"G","Gold","13-18","All","6/1/2019","8/31/2019"
17011,"59103","O0038","9/22/2019",1100,100,1,0,"S","Bronze","46-55","All","7/1/2019","10/31/2019"
17012,"59103","O0022","9/15/2019",6000,300,0,1,"S","Gold","46-55","All","7/1/2019","12/31/2019"
17013,"59105","O0081","2/9/2019",20000,5000,1,0,"S","Platinum","36-45","All","1/1/2019","3/31/2019"
17014,"64573","O0007","6/12/2019",3400,200,1,0,"S","Gold","36-45","All","6/1/2019","8/31/2019"
17015,"59105","O0022","11/30/2019",3900,300,0,1,"S","Gold","36-45","All","7/1/2019","12/31/2019"
17016,"59105","O0020","12/6/2019",1200,100,1,0,"S","Bronze","36-45","All","7/1/2019","12/31/2019"
17017,"64609","O0007","8/28/2019",3000,200,1,0,"S","Gold","36-45","All","6/1/2019","8/31/2019"
17018,"59105","O0021","10/13/2019",1400,100,1,0,"S","Gold","36-45","All","7/1/2019","12/31/2019"
17019,"59105","O0104","1/11/2020",4200,300,1,0,"S","Gold","36-45","Above 65","12/1/2019","1/31/2020"
17020,"59106","O0077","3/23/2019",1100,100,1,0,"B","Bronze","46-55","All","1/1/2019","3/31/2019"
17021,"59106","O0093","3/27/2019",900,50,1,0,"B","Bronze","46-55","All","1/1/2019","3/31/2019"
17022,"59106","O0066","3/28/2019",1300,100,1,0,"B","Bronze","46-55","All","1/1/2019","3/31/2019"
17023,"59106","O0079","3/13/2019",3000,300,1,0,"B","Gold","46-55","All","1/1/2019","3/31/2019"
17024,"59106","O0065","1/8/2019",3750,250,1,0,"B","Gold","46-55","All","1/1/2019","3/31/2019"
17025,"59106","O0023","3/4/2019",4800,300,0,1,"B","Gold","46-55","All","1/1/2019","3/31/2019"
17026,"59106","O0080","2/17/2019",4200,300,1,0,"B","Gold","46-55","All","1/1/2019","3/31/2019"
17027,"59106","O0064","3/9/2019",1500,100,1,0,"B","Bronze","46-55","All","1/1/2019","3/31/2019"
17028,"59106","O0063","2/12/2019",1300,100,1,0,"B","Bronze","46-55","All","1/1/2019","3/31/2019"
17029,"59106","O0027","4/5/2019",950,50,1,0,"B","Bronze","46-55","All","1/1/2019","5/31/2019"
17030,"64700","O0007","8/12/2019",2200,200,1,0,"B","Gold","56-70","All","6/1/2019","8/31/2019"
17031,"59106","O0019","9/16/2019",1400,100,1,0,"B","Bronze","46-55","All","7/1/2019","12/31/2019"
17032,"59106","O0096","8/21/2019",800,50,1,0,"B","Bronze","46-55","< 12","7/1/2019","10/31/2019"
17033,"65101","O0007","7/10/2019",4000,200,1,0,"G","Gold","36-45","All","6/1/2019","8/31/2019"
17034,"23","O0006","8/22/2019",1165.13,,1,0,,,"36-45",,"6/1/2019","8/31/2019"
17035,"59106","O0017","7/1/2019",1500,150,1,0,"B","Bronze","46-55","All","7/1/2019","8/31/2019"
17036,"59106","O0095","8/26/2019",550,50,1,0,"B","Bronze","46-55","< 12","7/1/2019","10/31/2019"
17037,"59106","O0021","9/13/2019",1700,100,1,0,"B","Gold","46-55","All","7/1/2019","12/31/2019"
17038,"59106","O0024","12/5/2019",4500,300,0,1,"B","Gold","46-55","All","12/1/2019","1/31/2020"
17039,"59209","O0026","5/4/2019",1400,100,1,0,"S","Bronze","36-45","All","1/1/2019","5/31/2019"
17040,"59209","O0018","7/23/2019",2750,250,1,0,"S","Gold","36-45","All","7/1/2019","8/31/2019"
17041,"73","O0006","8/22/2019",95.11,,1,0,,,"26-35",,"6/1/2019","8/31/2019"
17042,"59209","O0020","7/29/2019",1300,100,1,0,"S","Bronze","36-45","All","7/1/2019","12/31/2019"
17043,"59210","O0081","1/8/2019",20000,5000,0,1,"S","Platinum","36-45","All","1/1/2019","3/31/2019"
17044,"59210","O0027","3/27/2019",950,50,1,0,"S","Bronze","36-45","All","1/1/2019","5/31/2019"
17045,"59210","O0028","1/1/2019",650,50,1,0,"S","Bronze","36-45","All","1/1/2019","5/31/2019"
17046,"149","O0006","8/22/2019",42.74,,1,0,,,"26-35",,"6/1/2019","8/31/2019"
17047,"208","O0006","8/26/2019",56.64,,1,0,,,"26-35",,"6/1/2019","8/31/2019"
17048,"230","O0006","8/26/2019",141.77,,1,0,,,"36-45",,"6/1/2019","8/31/2019"
17049,"59210","O0018","7/5/2019",3500,250,1,0,"S","Gold","36-45","All","7/1/2019","8/31/2019"
17050,"59210","O0038","8/17/2019",1200,100,0,1,"S","Bronze","36-45","All","7/1/2019","10/31/2019"
17051,"59210","O0024","12/26/2019",4800,300,0,1,"S","Gold","36-45","All","12/1/2019","1/31/2020"
17052,"59210","O0104","1/14/2020",4500,300,1,0,"S","Gold","36-45","Above 65","12/1/2019","1/31/2020"
17053,"59217","O0057","2/2/2019",650,50,1,1,"S","Bronze","26-35","20-30","1/1/2019","3/31/2019"
17054,"59217","O0028","1/25/2019",750,50,1,1,"S","Bronze","26-35","All","1/1/2019","5/31/2019"
17055,"59217","O0048","1/1/2019",1000,50,1,0,"S","Bronze","26-35","40-65","1/1/2019","3/31/2019"
17056,"59217","O0058","2/22/2019",650,50,1,0,"S","Bronze","26-35","20-30","1/1/2019","3/31/2019"
17057,"233","O0006","8/26/2019",177.74,,1,0,,,"36-45",,"6/1/2019","8/31/2019"
17058,"59217","O0015","7/6/2019",1100,100,0,1,"S","Gold","26-35","20-30","7/1/2019","8/31/2019"
17059,"59217","O0029","7/27/2019",1600,100,1,0,"S","Bronze","26-35","All","7/1/2019","7/31/2019"
17060,"235","O0006","6/25/2019",140.7,,1,0,,,"56-70",,"6/1/2019","8/31/2019"
17061,"245","O0006","6/27/2019",35.26,,1,0,,,"26-35",,"6/1/2019","8/31/2019"
17062,"269","O0006","8/9/2019",7.12,,1,0,,,"46-55",,"6/1/2019","8/31/2019"
17063,"59217","O0031","8/20/2019",1200,100,1,0,"S","Bronze","26-35","All","7/1/2019","10/31/2019"
17064,"59217","O0024","1/1/2020",3300,300,0,1,"S","Gold","26-35","All","12/1/2019","1/31/2020"
17065,"59229","O0023","1/7/2019",3600,300,0,1,"G","Gold","36-45","All","1/1/2019","3/31/2019"
17066,"59229","O0065","3/5/2019",4750,250,1,0,"G","Gold","36-45","All","1/1/2019","3/31/2019"
17067,"59229","O0068","1/29/2019",4750,250,1,0,"G","Gold","36-45","All","1/1/2019","3/31/2019"
17068,"427","O0006","8/15/2019",120.75,,1,0,,,"56-70",,"6/1/2019","8/31/2019"
17069,"59229","O0019","9/13/2019",1300,100,1,0,"G","Bronze","36-45","All","7/1/2019","12/31/2019"
17070,"59229","O0035","10/14/2019",1200,100,1,0,"G","Bronze","36-45","All","7/1/2019","10/31/2019"
17071,"431","O0006","8/9/2019",78.01,,1,0,,,"36-45",,"6/1/2019","8/31/2019"
17072,"59229","O0022","10/8/2019",5100,300,0,1,"G","Gold","36-45","All","7/1/2019","12/31/2019"
17073,"59229","O0024","12/29/2019",4200,300,0,1,"G","Gold","36-45","All","12/1/2019","1/31/2020"
17074,"59334","O0078","3/15/2019",650,50,1,0,"S","Bronze","18-25","All","1/1/2019","3/31/2019"
17075,"59334","O0079","2/17/2019",3600,300,1,0,"S","Gold","18-25","All","1/1/2019","3/31/2019"
17076,"59334","O0080","3/9/2019",4500,300,1,0,"S","Gold","18-25","All","1/1/2019","3/31/2019"
17077,"59334","O0057","2/7/2019",900,50,1,0,"S","Bronze","18-25","20-30","1/1/2019","3/31/2019"
17078,"59334","O0058","1/22/2019",900,50,1,0,"S","Bronze","18-25","20-30","1/1/2019","3/31/2019"
17079,"59334","O0060","1/14/2019",600,50,0,1,"S","Bronze","18-25","20-30","1/1/2019","3/31/2019"
17080,"59334","O0050","3/17/2019",12000,6000,1,0,"S","Platinum","18-25","All","1/1/2019","3/31/2019"
17081,"494","O0006","6/6/2019",35.62,,1,0,,,"26-35",,"6/1/2019","8/31/2019"
17082,"59334","O0015","8/2/2019",1200,100,1,0,"S","Gold","18-25","20-30","7/1/2019","8/31/2019"
17083,"519","O0006","6/6/2019",71.24,,1,0,,,"<13",,"6/1/2019","8/31/2019"
17084,"59334","O0022","10/23/2019",5700,300,0,1,"S","Gold","18-25","All","7/1/2019","12/31/2019"
17085,"637","O0006","8/6/2019",213.36,,1,0,,,"46-55",,"6/1/2019","8/31/2019"
17086,"59334","O0031","8/20/2019",1800,100,1,0,"S","Bronze","18-25","All","7/1/2019","10/31/2019"
17087,"59336","O0077","1/31/2019",1600,100,1,0,"B","Bronze","18-25","All","1/1/2019","3/31/2019"
17088,"59336","O0080","3/19/2019",4800,300,1,0,"B","Gold","18-25","All","1/1/2019","3/31/2019"
17089,"59336","O0023","3/26/2019",4500,300,0,1,"B","Gold","18-25","All","1/1/2019","3/31/2019"
17090,"59336","O0093","2/18/2019",700,50,1,0,"B","Bronze","18-25","All","1/1/2019","3/31/2019"
17091,"59336","O0060","1/10/2019",750,50,0,1,"B","Bronze","18-25","20-30","1/1/2019","3/31/2019"
17092,"59336","O0066","1/12/2019",1200,100,1,0,"B","Bronze","18-25","All","1/1/2019","3/31/2019"
17093,"59336","O0078","3/7/2019",850,50,1,0,"B","Bronze","18-25","All","1/1/2019","3/31/2019"
17094,"59336","O0063","1/18/2019",1100,100,1,0,"B","Bronze","18-25","All","1/1/2019","3/31/2019"
17095,"59336","O0094","3/20/2019",550,50,1,0,"B","Bronze","18-25","All","1/1/2019","3/31/2019"
17096,"59336","O0088","3/11/2019",500,50,1,0,"B","Bronze","18-25","All","1/1/2019","3/31/2019"
17097,"59336","O0065","3/9/2019",5000,250,1,0,"B","Gold","18-25","All","1/1/2019","3/31/2019"
17098,"637","O0006","8/21/2019",49.51,,1,0,,,"46-55",,"6/1/2019","8/31/2019"
17099,"637","O0006","7/20/2019",53.07,,1,0,,,"46-55",,"6/1/2019","8/31/2019"
17100,"59336","O0015","7/18/2019",1300,100,1,0,"B","Gold","18-25","20-30","7/1/2019","8/31/2019"
17101,"59336","O0014","4/3/2019",1000,100,1,1,"B","Bronze","18-25","20-30","4/1/2019","7/31/2019"
17102,"695","O0006","7/1/2019",85.13,,1,0,,,"56-70",,"6/1/2019","8/31/2019"
17103,"706","O0006","8/10/2019",17.81,,1,0,,,"46-55",,"6/1/2019","8/31/2019"
17104,"59336","O0021","11/20/2019",1000,100,1,1,"B","Gold","18-25","All","7/1/2019","12/31/2019"
17105,"59336","O0040","8/19/2019",2200,200,0,1,"B","Bronze","18-25","All","7/1/2019","10/31/2019"
17106,"59336","O0012","9/3/2019",950,50,1,0,"B","Bronze","18-25","20-30","7/1/2019","10/31/2019"
17107,"59344","O0081","1/23/2019",20000,5000,0,1,"S","Platinum","36-45","All","1/1/2019","3/31/2019"
17108,"59344","O0041","3/12/2019",1000,100,1,0,"S","Bronze","36-45","All","1/1/2019","3/31/2019"
17109,"766","O0006","8/21/2019",78.01,,1,0,,,"36-45",,"6/1/2019","8/31/2019"
17110,"783","O0006","6/3/2019",7.12,,1,0,,,"36-45",,"6/1/2019","8/31/2019"
17111,"885","O0006","6/22/2019",19.23,,1,0,,,"46-55",,"6/1/2019","8/31/2019"
17112,"59344","O0038","8/28/2019",1400,100,1,0,"S","Bronze","36-45","All","7/1/2019","10/31/2019"
17113,"890","O0006","6/23/2019",177.74,,1,0,,,"36-45",,"6/1/2019","8/31/2019"
17114,"891","O0006","7/7/2019",53.43,,1,0,,,"36-45",,"6/1/2019","8/31/2019"
17115,"59344","O0105","12/7/2019",4500,300,1,0,"S","Gold","36-45","Above 65","12/1/2019","1/31/2020"
17116,"59344","O0104","1/17/2020",3600,300,1,0,"S","Gold","36-45","Above 65","12/1/2019","1/31/2020"
17117,"59363","O0041","2/6/2019",1500,100,1,0,"G","Bronze","46-55","All","1/1/2019","3/31/2019"
17118,"59363","O0065","1/16/2019",3250,250,1,0,"G","Gold","46-55","All","1/1/2019","3/31/2019"
17119,"59363","O0079","2/13/2019",3300,300,1,0,"G","Gold","46-55","All","1/1/2019","3/31/2019"
17120,"59363","O0068","1/8/2019",3500,250,1,1,"G","Gold","46-55","All","1/1/2019","3/31/2019"
17121,"59363","O0023","1/11/2019",5100,300,0,1,"G","Gold","46-55","All","1/1/2019","3/31/2019"
17122,"59363","O0060","2/22/2019",550,50,0,1,"G","Bronze","46-55","20-30","1/1/2019","3/31/2019"
17123,"898","O0006","8/22/2019",49.16,,1,0,,,"36-45",,"6/1/2019","8/31/2019"
17124,"917","O0006","7/18/2019",45.95,,1,0,,,"36-45",,"6/1/2019","8/31/2019"
17125,"59363","O0015","8/8/2019",1300,100,1,0,"G","Gold","46-55","20-30","7/1/2019","8/31/2019"
17126,"59363","O0040","7/17/2019",2800,200,1,0,"G","Bronze","46-55","All","7/1/2019","10/31/2019"
17127,"957","O0006","6/11/2019",59.49,,1,0,,,"26-35",,"6/1/2019","8/31/2019"
17128,"59363","O0022","12/12/2019",3900,300,0,1,"G","Gold","46-55","All","7/1/2019","12/31/2019"
17129,"59363","O0021","7/14/2019",1700,100,1,0,"G","Gold","46-55","All","7/1/2019","12/31/2019"
17130,"45044","O0087","11/21/2019",800,50,1,0,"B","Bronze","36-45","All","9/15/2019","12/31/2019"
17131,"59363","O0103","12/5/2019",4800,300,1,0,"G","Gold","46-55","Above 65","12/1/2019","1/31/2020"
17132,"59378","O0023","3/26/2019",5700,300,0,1,"S","Gold","<13","All","1/1/2019","3/31/2019"
17133,"59378","O0027","1/3/2019",800,50,1,0,"S","Bronze","<13","All","1/1/2019","5/31/2019"
17134,"1044","O0006","8/16/2019",89.05,,1,0,,,"46-55",,"6/1/2019","8/31/2019"
17135,"1071","O0006","7/27/2019",124.31,,1,0,,,"36-45",,"6/1/2019","8/31/2019"
17136,"1166","O0006","8/14/2019",113.63,,1,0,,,"46-55",,"6/1/2019","8/31/2019"
17137,"59378","O0018","7/11/2019",5000,250,1,0,"S","Gold","<13","All","7/1/2019","8/31/2019"
17138,"59378","O0030","10/11/2019",2200,200,1,0,"S","Bronze","<13","All","7/1/2019","10/31/2019"
17139,"1206","O0006","6/17/2019",284.6,,1,0,,,"36-45",,"6/1/2019","8/31/2019"
17140,"59378","O0031","8/28/2019",1000,100,1,0,"S","Bronze","<13","All","7/1/2019","10/31/2019"
17141,"59378","O0040","7/6/2019",3000,200,1,1,"S","Bronze","<13","All","7/1/2019","10/31/2019"
17142,"59378","O0035","7/25/2019",1900,100,1,0,"S","Bronze","<13","All","7/1/2019","10/31/2019"
17143,"59378","O0104","12/16/2019",3600,300,1,0,"S","Gold","<13","Above 65","12/1/2019","1/31/2020"
17144,"59378","O0105","1/30/2020",3600,300,1,0,"S","Gold","<13","Above 65","12/1/2019","1/31/2020"
17145,"59385","O0079","1/20/2019",4200,300,1,0,"S","Gold","<13","All","1/1/2019","3/31/2019"
17146,"59385","O0088","3/4/2019",950,50,1,0,"S","Bronze","<13","All","1/1/2019","3/31/2019"
17147,"59385","O0032","3/3/2019",5000,2500,1,0,"S","Platinum","<13","All","1/1/2019","3/31/2019"
17148,"59385","O0025","4/24/2019",1900,100,1,0,"S","Bronze","<13","All","1/1/2019","5/31/2019"
17149,"59385","O0061","2/6/2019",2000,100,0,1,"S","Bronze","<13","20-30","1/1/2019","3/31/2019"
17150,"59385","O0080","3/30/2019",4500,300,1,0,"S","Gold","<13","All","1/1/2019","3/31/2019"
17151,"1219","O0006","7/28/2019",35.62,,1,0,,,"36-45",,"6/1/2019","8/31/2019"
17152,"59385","O0020","10/1/2019",1700,100,1,0,"S","Bronze","<13","All","7/1/2019","12/31/2019"
17153,"59385","O0017","8/5/2019",1950,150,1,0,"S","Bronze","<13","All","7/1/2019","8/31/2019"
17154,"59385","O0022","10/8/2019",4200,300,0,1,"S","Gold","<13","All","7/1/2019","12/31/2019"
17155,"59385","O0104","1/27/2020",4800,300,1,0,"S","Gold","<13","Above 65","12/1/2019","1/31/2020"
17156,"59404","O0081","1/14/2019",15000,5000,0,1,"S","Platinum","36-45","All","1/1/2019","3/31/2019"
17157,"59404","O0041","1/22/2019",1800,100,1,0,"S","Bronze","36-45","All","1/1/2019","3/31/2019"
17158,"59404","O0027","3/3/2019",950,50,1,0,"S","Bronze","36-45","All","1/1/2019","5/31/2019"
17159,"1225","O0006","6/4/2019",58.77,,1,0,,,"56-70",,"6/1/2019","8/31/2019"
17160,"1261","O0006","8/15/2019",415.33,,1,0,,,"26-35",,"6/1/2019","8/31/2019"
17161,"1343","O0006","8/22/2019",56.99,,1,0,,,"26-35",,"6/1/2019","8/31/2019"
17162,"1366","O0006","7/6/2019",89.05,,1,0,,,"36-45",,"6/1/2019","8/31/2019"
17163,"59404","O0020","8/5/2019",1800,100,1,0,"S","Bronze","36-45","All","7/1/2019","12/31/2019"
17164,"59444","O0028","5/26/2019",600,50,1,0,"S","Bronze","46-55","All","1/1/2019","5/31/2019"
17165,"1377","O0006","8/21/2019",78.01,,1,0,,,"26-35",,"6/1/2019","8/31/2019"
17166,"1378","O0006","7/4/2019",142.12,,1,0,,,"26-35",,"6/1/2019","8/31/2019"
17167,"1397","O0006","6/27/2019",99.02,,1,0,,,"46-55",,"6/1/2019","8/31/2019"
17168,"59444","O0018","7/11/2019",3500,250,1,0,"S","Gold","46-55","All","7/1/2019","8/31/2019"
17169,"59445","O0060","3/12/2019",900,50,1,1,"S","Bronze","26-35","20-30","1/1/2019","3/31/2019"
17170,"59445","O0078","1/24/2019",650,50,1,0,"S","Bronze","26-35","All","1/1/2019","3/31/2019"
17171,"59445","O0057","1/23/2019",700,50,0,1,"S","Bronze","26-35","20-30","1/1/2019","3/31/2019"
17172,"59445","O0058","1/19/2019",850,50,0,1,"S","Bronze","26-35","20-30","1/1/2019","3/31/2019"
17173,"59445","O0032","1/6/2019",7500,2500,1,0,"S","Platinum","26-35","All","1/1/2019","3/31/2019"
17174,"59445","O0032","1/24/2019",12500,2500,1,0,"S","Platinum","26-35","All","1/1/2019","3/31/2019"
17175,"59445","O0080","3/29/2019",6000,300,1,0,"S","Gold","26-35","All","1/1/2019","3/31/2019"
17176,"59445","O0028","2/21/2019",550,50,1,0,"S","Bronze","26-35","All","1/1/2019","5/31/2019"
17177,"1426","O0006","8/1/2019",92.26,,1,0,,,"26-35",,"6/1/2019","8/31/2019"
17178,"1576","O0006","6/18/2019",31.7,,1,0,,,"36-45",,"6/1/2019","8/31/2019"
17179,"59445","O0016","7/8/2019",2000,100,1,0,"S","Bronze","26-35","All","7/1/2019","8/31/2019"
17180,"10104","O0006","7/30/2019",2000,200,1,0,"S","Gold","18-25","40-65","6/1/2019","8/31/2019"
17181,"10124","O0006","7/30/2019",3800,200,1,0,"B","Gold","26-35","40-65","6/1/2019","8/31/2019"
17182,"11703","O0006","7/30/2019",3400,200,1,0,"G","Gold","<13","40-65","6/1/2019","8/31/2019"
17183,"42340","O0087","11/21/2019",650,50,1,0,"B","Bronze","26-35","All","9/15/2019","12/31/2019"
17184,"33717","O0087","12/10/2019",650,50,1,0,"B","Bronze","46-55","All","9/15/2019","12/31/2019"
17185,"59445","O0019","8/22/2019",1000,100,1,0,"S","Bronze","26-35","All","7/1/2019","12/31/2019"
17186,"59505","O0093","3/13/2019",1000,50,1,0,"B","Bronze","18-25","All","1/1/2019","3/31/2019"
